29029.581930700573, 41.966055253341516
34008.03570207849, 41.91995078659315
28836.391029167164, 41.87818022521347
31310.939194396487, 41.848451212741324
42552.94503803877, 41.76313115006963
46283.23406323523, 41.7269374502266
52530.68689370516, 41.6803989352926
56266.65800424083, 41.64678979510039
61272.575188091665, 41.613177366664345
68789.97409187676, 41.566635563486514
76301.69091032265, 41.51750920065786
87019.52438142215, 41.48258969529917
100290.0346911652, 41.45347887266717
112928.41300692025, 41.4256619739825
128085.37564928364, 41.388146400119574
152745.62602148863, 41.34091406573733
171518.28896804084, 41.311358234106926
204569.08535782417, 41.27090406634075
244834.61490565684, 41.233286556919076
282873.90341758396, 41.20630848923558
313477.6150546108, 41.18606956767471
350472.2521769228, 41.16529718335639
378592.4190135998, 41.151439975813744
438645.4319495691, 41.12500797582238
478006.6576156652, 41.1216753407001
506195.7670877915, 41.11992237791402
554621.5287941194, 41.119107770309064
601683.2112133456, 41.11398907074615
621503.4612936052, 41.118073069583716
662127.5304263425, 41.111506446654076
782178.6294733351, 41.129933765080565
812650.2326262251, 41.1266241476651
832325.8736346012, 41.12269634040949
867890.0457727653, 41.12518882923306
