1899.0309983895438, 221859.79017911953
2111.4035799194494, 221947.56564735644
2347.526228417153, 222035.37584262897
2610.054963209215, 216851.8649881318
2901.942831781009, 197524.59488818052
3226.473127052744, 178531.32310901233
3587.2963194125045, 164392.9261667026
3988.471118935228, 152788.1095712216
4434.5101296749535, 142332.94038591287
4930.430609571408, 133935.43479358498
5481.810906942394, 126424.56621417726
6094.853208386354, 119519.95125005898
6776.453303913244, 113343.14321083447
7534.278154054899, 107652.23531349745
8376.852131466505, 102088.75251777827
9313.652907105507, 97414.71434552953
10355.218059561112, 93098.8208962116
11513.263606726521, 88836.37834570183
12800.815793114405, 85032.20072084585
14232.357615221536, 81517.1426359838
15823.991733129385, 78026.39148389109
17593.62160084744, 74800.93929174494
19561.152852839063, 71708.82072743891
21748.71721202092, 68851.1287279981
24180.921437859117, 66056.1215649696
26885.12411484805, 63423.69715475931
29891.743394819903, 60943.377050576055
33234.599154715834, 58469.38456065728
36951.29341857156, 56313.5513121333
41083.633322883805, 54069.38130051846
45678.10138307243, 51914.64445239061
50786.37835081783, 50039.24577553219
56465.92454362055, 48007.905796667386
62780.6261856533, 46201.9895749395
69801.514030253, 44464.00661015719
77607.56234745901, 42791.401452990074
86286.57726398756, 40769.0150885747
95936.18444811093, 38662.0666041035
106664.92724938835, 36550.55701690679
118593.48764564443, 34447.445781326256
131856.0437309844, 32389.975414485525
146601.77901451406, 30526.26315470054
162996.56050707115, 28725.24320204979
181224.8044718816, 27093.38180401636
201491.55082598777, 25574.03160057468
224024.76952629752, 24102.5072904696
249077.92488357655, 22680.482710551103
276932.82664900116, 21375.452584884726
307902.79994364356, 20161.127759384966
342336.20968775573, 18986.345067759332
380620.3791743027, 17935.514005587545
423185.9468647133, 16929.721260689934
470511.71041415125, 15930.88410761956
523130.0124141955, 15014.224442379214
581632.7284343081, 14150.309178278358
646677.9247184282, 13336.103413753102
718997.2604255977, 12559.012784142182
799404.2176785365, 11836.369873887477
888803.251995648, 11155.307682174638
969335.3947452912, 10665.033188565796
