29031.475959146977, 41.96691677322512
33179.39825677592, 41.92813741764998
29094.92591210158, 41.995777689326
42846.992954343266, 41.896882111999815
47830.18179683725, 41.852931444960475
52819.0527246705, 41.811565337571956
57813.60573784285, 41.772783789834264
62815.261357689276, 41.7372329416601
67825.44010554452, 41.70555893296218
72834.19833206502, 41.67323878435155
79105.8000252266, 41.637684647933554
90476.5998032245, 41.61094793734722
104374.03352872794, 41.578174011087974
115752.40942051145, 41.554883380036074
127109.19338800601, 41.52177142231104
141011.17278178077, 41.49106514377245
157452.82786179206, 41.46025382933093
177341.34413876972, 41.429372052521614
204125.88270136516, 41.39939548226394
225412.3949034097, 41.37174080360824
272569.035791674, 41.33829615389908
303366.7500567113, 41.31827826495683
338287.4936740819, 41.303172699131366
371948.5460292972, 41.28723348520334
399614.2407402591, 41.27846045066339
417368.86339686817, 41.26721465676285
468909.9230918446, 41.258552107215614
490994.48417978216, 41.252808860541144
515129.14165810955, 41.25533094355919
558287.8267153765, 41.246357795894696
591949.5149229988, 41.249962885505795
628566.2933702527, 41.249868074475344
695020.1754408507, 41.246680670122245
725574.1011872862, 41.25330914335251
748797.325119654, 41.25386438681076
810115.4137700761, 41.25272101745596
840664.3338699033, 41.257072616708115
865651.3041491134, 41.26217706721443
