4636.09756097561, 6.158474428780985
4720.3902439024405, 6.002501180975113
4720.3902439024405, 5.803724422565327
4804.682926829268, 5.5560080554933995
5141.8536585365855, 5.418353596380001
6195.512195121952, 5.26226598045797
9103.609756097561, 5.053971805773104
11927.41463414634, 4.9282563834812665
15973.463414634147, 4.814629173814675
21621.07317073171, 4.716103528007758
27943.024390243903, 4.638905049600956
33211.31707317073, 4.592411924119242
39448.9756097561, 4.55192063847244
43115.70731707317, 4.530081300813009
