-54737.84254712499, 131263.37124197726
-50597.814034531926, 131293.77322373606
-46457.785521938866, 131293.77322373606
-42317.757009345805, 130320.90980745411
-38177.728496752745, 126703.07397815562
-34037.69998415968, 122659.61040423377
-29897.671471566617, 119467.4023195586
-25757.642958973556, 116518.41008895394
-21617.614446380496, 113782.23173066095
-17477.585933787435, 111350.07318995609
-13337.557421194375, 109009.12059452765
-9197.528908601307, 106850.57988965206
-5057.500396008254, 104783.24513005292
-917.4718834151863, 102746.31235221258
3222.556629177867, 100618.17362909584
7362.585141770935, 98794.05472356715
11502.613654364002, 96969.93581803852
15642.642166957055, 95176.21889426866
19782.670679550123, 93352.09998874001
23922.699192143176, 91710.39297376422
28062.727704736244, 89947.07803175319
32202.756217329297, 88335.7729985362
36342.784729922365, 86663.6640018016
40482.81324251543, 85052.35896858462
44622.841755108486, 83349.8479900912
48762.87026770155, 81799.34692039185
52902.89878029461, 80188.04188717487
57042.927292887674, 78515.93289044026
61182.95580548074, 77056.63776601735
65322.98431807378, 75414.93075104155
69463.01283066685, 73834.02769958338
73603.04134325992, 72374.73257516045
77743.06985585298, 70763.42754194349
81883.09836844605, 69212.92647224413
86023.12688103909, 67692.82738430357
90163.15539363216, 66172.72829636303
94303.18390622523, 64287.80542731675
98443.2124188183, 62190.0686859588
102583.24093141136, 59970.724017565604
106723.2694440044, 57568.96745861953
110863.29795659747, 55197.61288143227
115003.32646919054, 52856.660286003826
119143.3549817836, 50424.501745298956
123283.38349437664, 48144.35311338815
127423.41200696971, 45833.8024997185
131563.44051956278, 43523.25188604888
135703.46903215584, 41151.89730886162
139843.4975447489, 38750.14074991555
143983.52605734195, 36439.590136245926
148123.55456993502, 34129.03952257629
152263.5830825281, 31818.48890890667
156403.61159512115, 29538.34027699585
160543.64010771422, 27136.583718049777
164683.66862030726, 24856.435086138954
168823.69713290033, 22485.08050895171
172963.7256454934, 20144.12791352326
177103.75415808646, 17711.969372818392
181243.7826706795, 15462.222722666367
185383.8111832726, 13060.466163720295
188771.10723903056, 11093.023629900126
